"CD_NOM","LB_NOM"
4770,"Leucobryum glaucum"
4771,"Leucobryum juniperoideum"
194079,"Leucodon"
5104,"Leucodon sciuroides"
188346,"Leucodontaceae"
194083,"Leucojum"
105827,"Leucojum aestivum"
105837,"Leucojum pulchellum"
105841,"Leucojum vernum"
982159,"Leucojum vernum var. carpathicum"
982167,"Leucojum vernum var. vernum"
715573,"Leucopoa"
717785,"Leucopoa dimorpha"
717786,"Leucopoa pulchella"
718375,"Leucopoa pulchella subsp. jurana"
718376,"Leucopoa pulchella subsp. pulchella"
194104,"Levisticum"
105857,"Levisticum officinale"
839010,"Lewinskya"
839011,"Lewinskya acuminata"
839012,"Lewinskya affinis"
996279,"Lewinskya fastigiata"
962159,"Lewinskya iberica"
839013,"Lewinskya laevigata"
839014,"Lewinskya rupestris"
839015,"Lewinskya shawii"
839016,"Lewinskya speciosa"
839017,"Lewinskya striata"
194105,"Leycesteria"
105869,"Leycesteria formosa"
194106,"Leymus"
105870,"Leymus arenarius"
355115,"Liagora"
372161,"Liagora ceranoides"
372164,"Liagora distenta"
372166,"Liagora tetrasporifera"
372169,"Liagora viscida"
188286,"Liagoraceae"
920115,"Liatrinae"
194109,"Liatris"
105871,"Liatris spicata"
606930,"Libanotis"
610580,"Libanotis pyrenaica"
612646,"Libanotis pyrenaica subsp. pyrenaica"
194124,"Ligularia"
105908,"Ligularia sibirica"
715622,"Ligusticum"
982227,"Ligusticum scothicum"
762190,"Ligusticum scothicum subsp. scothicum"
898146,"Ligustrinae"
194125,"Ligustrum"
160481,"Ligustrum japonicum"
105960,"Ligustrum lucidum"
105963,"Ligustrum ovalifolium"
982235,"Ligustrum ovalifolium var. ovalifolium"
706472,"Ligustrum robustum"
656485,"Ligustrum robustum subsp. walkeri"
105966,"Ligustrum vulgare"
105967,"Ligustrum x vicaryi"
187464,"Liliaceae"
522844,"Liliales"
593930,"Lilianae"
194127,"Lilium"
611053,"Lilium auratum"
105979,"Lilium bulbiferum"
148200,"Lilium bulbiferum var. croceum"
105980,"Lilium candidum"
105986,"Lilium lancifolium"
105989,"Lilium martagon"
105991,"Lilium pomponium"
105992,"Lilium pyrenaicum"
105993,"Lilium regale"
105996,"Lilium speciosum"
606931,"Limbarda"
106000,"Limbarda crithmoides"
612507,"Limbarda crithmoides subsp. crithmoides"
612508,"Limbarda crithmoides subsp. longifolia"
598049,"Limnanthaceae"
194138,"Limnanthes"
106004,"Limnanthes douglasii"
729219,"Limnobium laevigatum"
194157,"Limodorum"
106026,"Limodorum abortivum"
982236,"Limodorum abortivum var. abortivum"
106035,"Limodorum trabutianum"
194159,"Limoniastrum"
106037,"Limoniastrum monopetalum"
1019765,"Limonieae"
1019764,"Limonioideae"
194161,"Limonium"
106043,"Limonium articulatum"
106044,"Limonium auriculae-ursifolium"
611060,"Limonium auriculae-ursifolium x Limonium ovalifolium"
717787,"Limonium auriculae-ursifolium x Limonium virgatum"
106045,"Limonium avei"
106046,"Limonium bellidifolium"
106047,"Limonium binervosum"
611059,"Limonium binervosum x Limonium dodartii"
611058,"Limonium binervosum x Limonium vulgare"
106049,"Limonium bonifaciense"
106050,"Limonium brassicifolium"
106053,"Limonium companyonis"
106054,"Limonium confusum"
106055,"Limonium contortirameum"
106056,"Limonium cordatum"
611057,"Limonium cordatum x Limonium pseudominutum"
106057,"Limonium corsicum"
106058,"Limonium cuspidatum"
106059,"Limonium densissimum"
106064,"Limonium dodartii"
106066,"Limonium dubium"
106068,"Limonium duriusculum"
106070,"Limonium echioides"
106073,"Limonium florentinum"
106076,"Limonium gerberi"
628301,"Limonium geronense"
106077,"Limonium girardianum"
106080,"Limonium humile"
457840,"Limonium lambinonii"
106083,"Limonium legrandii"
610023,"Limonium lobatum"
106088,"Limonium narbonense"
611056,"Limonium narbonense x Limonium vulgare"
106091,"Limonium obtusifolium"
106094,"Limonium ovalifolium"
106095,"Limonium patrimoniense"
160018,"Limonium portovecchiense"
611055,"Limonium portovecchiense x Limonium virgatum"
106097,"Limonium pseudominutum"
106104,"Limonium sinuatum"
106105,"Limonium strictissimum"
106106,"Limonium tarcoense"
106111,"Limonium virgatum"
106112,"Limonium vulgare"
106113,"Limonium x abnorme"
106114,"Limonium x ambiguum"
106115,"Limonium x glaucophyllum"
106123,"Limonium x neumannii"
106124,"Limonium x pseudoconfusum"
106125,"Limonium x sennenii"
611061,"Limonium x virgatoformis"
194165,"Limosella"
106128,"Limosella aquatica"
995676,"Limoselleae"
187319,"Linaceae"
194168,"Linaria"
106144,"Linaria alpina"
106148,"Linaria angustissima"
717788,"Linaria angustissima x Linaria repens"
106149,"Linaria arenaria"
106150,"Linaria arvensis"
161485,"Linaria dalmatica"
106172,"Linaria flava"
137330,"Linaria flava subsp. sardoa"
106179,"Linaria incarnata"
106189,"Linaria maroccana"
106191,"Linaria micrantha"
106201,"Linaria pelisseriana"
611063,"Linaria purpurea"
106212,"Linaria reflexa"
106213,"Linaria repens"
611064,"Linaria scariosa"
106220,"Linaria simplex"
926333,"Linaria spartea"
106226,"Linaria supina"
1002564,"Linaria supina var. maritima"
148235,"Linaria supina var. supina"
106229,"Linaria thymifolia"
106230,"Linaria triphylla"
160918,"Linaria virgata"
106234,"Linaria vulgaris"
106240,"Linaria x cornubiensis"
106241,"Linaria x heribaudii"
966335,"Linaria x jalancina"
106243,"Linaria x kocianovichii"
106245,"Linaria x oligotricha"
106246,"Linaria x rocheri"
106247,"Linaria x sepium"
194171,"Lindernia"
106252,"Lindernia dubia"
106258,"Lindernia procumbens"
598204,"Linderniaceae"
194174,"Linnaea"
106260,"Linnaea borealis"
913025,"Linnaea borealis subsp. borealis"
1037574,"Linnaeoideae"
907118,"Linoideae"
194177,"Linum"
106275,"Linum alpinum"
106278,"Linum appressum"
106280,"Linum austriacum"
106287,"Linum campanulatum"
106288,"Linum catharticum"
148252,"Linum catharticum var. catharticum"
148253,"Linum catharticum var. subalpinum"
161306,"Linum corymbiferum"
106291,"Linum corymbulosum"
106298,"Linum grandiflorum"
106299,"Linum hirsutum"
137372,"Linum hirsutum subsp. hirsutum"
106306,"Linum leonii"
106313,"Linum maritimum"
106315,"Linum milletii"
106320,"Linum narbonense"
1014919,"Linum narbonense subsp. narbonense"
611066,"Linum perenne"
987988,"Linum provinciale"
106330,"Linum radiola"
106342,"Linum strictum"
106346,"Linum tenuifolium"
106347,"Linum trigynum"
106349,"Linum usitatissimum"
137388,"Linum usitatissimum subsp. angustifolium"
612510,"Linum usitatissimum subsp. usitatissimum"
106351,"Linum viscosum"
786382,"Liochlaena"
718798,"Liochlaena lanceolata"
786433,"Liochlaena subulata"
715639,"Lipandra"
717294,"Lipandra polysperma"
194192,"Liparis"
106353,"Liparis loeselii"
613547,"Liparis loeselii var. loeselii"
613548,"Liparis loeselii var. ovata"
194200,"Liquidambar"
106361,"Liquidambar styraciflua"
1015179,"Liriodendroideae"
194201,"Liriodendron"
1015275,"Liriodendron chinense"
106365,"Liriodendron tulipifera"
194215,"Lithodora"
106374,"Lithodora fruticosa"
914089,"Lithophyllaceae"
914090,"Lithophylleae"
830283,"Lithophylloideae"
349584,"Lithophyllum"
650827,"Lithophyllum bathyporum"
365455,"Lithophyllum byssoides"
791383,"Lithophyllum cabiochiae"
542184,"Lithophyllum corallinae"
627507,"Lithophyllum crouaniorum"
365461,"Lithophyllum cystosirae"
365442,"Lithophyllum decussatum"
365459,"Lithophyllum dentatum"
365458,"Lithophyllum fasciculatum"
851096,"Lithophyllum hibernicum"
72913,"Lithophyllum incrustans"
365449,"Lithophyllum lobatum"
850909,"Lithophyllum nitorum"
365454,"Lithophyllum orbiculatum"
365447,"Lithophyllum papillosum"
999257,"Lithophyllum pseudoracemus"
365439,"Lithophyllum racemus"
970161,"Lithophyllum simplex"
542710,"Lithophyllum stictiforme"
651205,"Lithophyllum vickersiae"
627489,"Lithophyllum yessoense"
1025483,"Lithospermeae"
1025485,"Lithosperminae"
194220,"Lithospermum"
106396,"Lithospermum officinale"
914091,"Lithothamniaceae"
914092,"Lithothamnieae"
353662,"Lithothamnion"
368522,"Lithothamnion corallioides"
368525,"Lithothamnion crispatum"
368526,"Lithothamnion glaciale"
368516,"Lithothamnion minervae"
368527,"Lithothamnion sonderi"
368512,"Lithothamnion valens"
194225,"Littorella"
106419,"Littorella uniflora"
932499,"Litwinowia"
811157,"Litwinowia tenuissima"
446145,"Livistona"
447758,"Livistona australis"
728225,"Livistona chinensis"
929908,"Livistoninae"
194235,"Lobelia"
106428,"Lobelia dortmanna"
106429,"Lobelia erinus"
717295,"Lobelia laxiflora"
788878,"Lobelia pedunculata"
997426,"Lobelia senecioides"
611069,"Lobelia siphilitica"
106435,"Lobelia urens"
455240,"Lobelioideae"
653340,"Lobochlamys"
653341,"Lobochlamys segnis"
194240,"Lobomonas"
965442,"Lobomonas ampla"
194243,"Lobularia"
106439,"Lobularia maritima"
137395,"Lobularia maritima subsp. maritima"
194249,"Loeflingia"
106446,"Loeflingia hispanica"
433874,"Loeskeobryum"
6008,"Loeskeobryum brevirostre"
194253,"Logfia"
106449,"Logfia gallica"
106451,"Logfia minima"
973675,"Loliinae"
715570,"Loliolum"
717296,"Loliolum subulatum"
194257,"Lolium"
106497,"Lolium multiflorum"
106498,"Lolium parabolicae"
106499,"Lolium perenne"
106507,"Lolium rigidum"
137409,"Lolium rigidum subsp. lepturoides"
137412,"Lolium rigidum subsp. rigidum"
106517,"Lolium temulentum"
106523,"Lolium x boucheanum"
106526,"Lolium x hubbardii"
599263,"Lomandroideae"
194262,"Lomelosia"
106532,"Lomelosia argentea"
999402,"Lomelosia cretica"
106534,"Lomelosia graminifolia"
611077,"Lomelosia pulsatilloides"
612657,"Lomelosia pulsatilloides subsp. macropoda"
611078,"Lomelosia rutifolia"
106535,"Lomelosia simplex"
137426,"Lomelosia simplex subsp. simplex"
106536,"Lomelosia stellata"
349693,"Lomentaria"
72926,"Lomentaria articulata"
627557,"Lomentaria articulata var. linearis"
366142,"Lomentaria chylocladiella"
72927,"Lomentaria clavellosa"
1019188,"Lomentaria claviformis"
884928,"Lomentaria ercegovicii"
975206,"Lomentaria firma"
924620,"Lomentaria flaccida"
627490,"Lomentaria hakodatensis"
650839,"Lomentaria orcadensis"
366143,"Lomentaria verticillata"
188287,"Lomentariaceae"
194263,"Lonas"
106538,"Lonas annua"
844347,"Lonchocarpinae"
606932,"Loncomelos"
106545,"Loncomelos narbonensis"
106546,"Loncomelos pyrenaicus"
612512,"Loncomelos pyrenaicus subsp. pyrenaicus"
194267,"Lonicera"
998062,"Lonicera acuminata"
106550,"Lonicera alpigena"
137428,"Lonicera alpigena subsp. alpigena"
106555,"Lonicera caerulea"
137429,"Lonicera caerulea subsp. caerulea"
106556,"Lonicera caprifolium"
160549,"Lonicera confusa"
106565,"Lonicera etrusca"
611079,"Lonicera fragrantissima"
1028747,"Lonicera fragrantissima var. fragrantissima"
106570,"Lonicera implexa"
998061,"Lonicera involucrata"
998068,"Lonicera involucrata var. involucrata"
998066,"Lonicera involucrata var. ledebourii"
106571,"Lonicera japonica"
998051,"Lonicera ligustrina"
998144,"Lonicera ligustrina var. pileata"
998125,"Lonicera ligustrina var. yunnanensis"
1025919,"Lonicera maackii"
106574,"Lonicera nigra"
106581,"Lonicera periclymenum"
137432,"Lonicera periclymenum subsp. periclymenum"
106583,"Lonicera pyrenaica"
137433,"Lonicera pyrenaica subsp. pyrenaica"
106585,"Lonicera sempervirens"
106588,"Lonicera tatarica"
106593,"Lonicera x helvetica"
106594,"Lonicera x italica"
106595,"Lonicera xylosteum"
354592,"Lophocladia"
370849,"Lophocladia lallemandii"
194274,"Lophocolea"
6491,"Lophocolea bidentata"
718119,"Lophocolea coadunata"
6494,"Lophocolea fragrans"
6495,"Lophocolea heterophylla"
6500,"Lophocolea minor"
6496,"Lophocolea semiteres"
188408,"Lophocoleaceae"
349674,"Lophosiphonia"
365935,"Lophosiphonia cristata"
72930,"Lophosiphonia obscura"
194282,"Lophozia"
6328,"Lophozia ascendens"
786435,"Lophozia guttulata"
6352,"Lophozia longiflora"
6362,"Lophozia silvicola"
6361,"Lophozia ventricosa"
6365,"Lophozia wenzelii"
187120,"Lophoziaceae"
786256,"Lophoziopsis"
786457,"Lophoziopsis excisa"
965380,"Lophoziopsis excisa var. excisa"
786456,"Lophoziopsis longidens"
788211,"Lophoziopsis longidens subsp. longidens"
844360,"Loteae"
194288,"Lotus"
106634,"Lotus angustissimus"
106641,"Lotus biflorus"
106645,"Lotus castellanus"
106651,"Lotus conimbricensis"
106653,"Lotus corniculatus"
137438,"Lotus corniculatus subsp. alpinus"
137440,"Lotus corniculatus subsp. corniculatus"
137441,"Lotus corniculatus subsp. delortii"
137447,"Lotus corniculatus subsp. preslii"
106656,"Lotus creticus"
106657,"Lotus cytisoides"
137461,"Lotus cytisoides subsp. cytisoides"
106664,"Lotus dorycnium"
106666,"Lotus edulis"
717298,"Lotus halophilus"
610901,"Lotus herbaceus"
106677,"Lotus hirsutus"
106678,"Lotus hispidus"
811201,"Lotus jordanii"
106685,"Lotus maritimus"
148435,"Lotus maritimus var. hirsutus"
148436,"Lotus maritimus var. maritimus"
106694,"Lotus ornithopodioides"
106696,"Lotus parviflorus"
106698,"Lotus pedunculatus"
106708,"Lotus rectus"
106719,"Lotus tenuis"
106720,"Lotus tetragonolobus"
988071,"Lotus x medioximus"
445869,"Ludwigia"
106742,"Ludwigia grandiflora"
612513,"Ludwigia grandiflora subsp. hexapetala"
106747,"Ludwigia palustris"
106748,"Ludwigia peploides"
612514,"Ludwigia peploides subsp. montevidensis"
921156,"Ludwigia sect. Isnardia"
921143,"Ludwigia sect. Oligospermum"
921221,"Ludwigioideae"
194312,"Lunaria"
106754,"Lunaria annua"
106761,"Lunaria rediviva"
194314,"Lunularia"
6167,"Lunularia cruciata"
188413,"Lunulariaceae"
658452,"Lunulariales"
194315,"Lupinus"
106765,"Lupinus albus"
137471,"Lupinus albus subsp. albus"
106766,"Lupinus angustifolius"
106767,"Lupinus arboreus"
106780,"Lupinus luteus"
106784,"Lupinus micranthus"
610902,"Lupinus nootkatensis"
717789,"Lupinus pilosus"
106789,"Lupinus polyphyllus"
106800,"Lupinus x regalis"
194317,"Luronium"
106807,"Luronium natans"
194322,"Luzula"
106812,"Luzula alpina"
106813,"Luzula alpinopilosa"
137481,"Luzula alpinopilosa subsp. alpinopilosa"
106818,"Luzula campestris"
718377,"Luzula campestris subsp. campestris"
106823,"Luzula congesta"
106825,"Luzula desvauxii"
106828,"Luzula forsteri"
137496,"Luzula forsteri subsp. forsteri"
106838,"Luzula lutea"
106839,"Luzula luzulina"
106840,"Luzula luzuloides"
718713,"Luzula luzuloides var. erythranthema"
613135,"Luzula luzuloides var. luzuloides"
106842,"Luzula multiflora"
612515,"Luzula multiflora subsp. monticola"
137507,"Luzula multiflora subsp. multiflora"
106846,"Luzula nivea"
106852,"Luzula pedemontana"
106853,"Luzula pediformis"
106854,"Luzula pilosa"
106859,"Luzula spicata"
137516,"Luzula spicata subsp. italica"
137520,"Luzula spicata subsp. spicata"
106861,"Luzula sudetica"
106863,"Luzula sylvatica"
137521,"Luzula sylvatica subsp. sieberi"
137522,"Luzula sylvatica subsp. sylvatica"
106868,"Luzula x bornmuellariana"
106869,"Luzula x borreri"
106870,"Luzula x buchenaui"
106871,"Luzula x cechica"
106872,"Luzula x danica"
106873,"Luzula x depauperata"
106874,"Luzula x dominii"
106875,"Luzula x favratii"
106876,"Luzula x hasleri"
106877,"Luzula x hermanni-muelleri"
106879,"Luzula x johannis-principis"
106880,"Luzula x lepetitiana"
106881,"Luzula x levieri"
106883,"Luzula x romanica"
106884,"Luzula x schulziorum"
106885,"Luzula x slovaca"
610906,"Luzula x somedana"
106886,"Luzula x vinesii"
106887,"Luzula x winderae"
896618,"Lychaete"
932532,"Lychaete battersii"
1010017,"Lychaete echinus"
914285,"Lychaete pellucida"
932534,"Lychaete pygmaea"
932535,"Lychaete rhodolithicola"
194326,"Lychnis"
106902,"Lychnis chalcedonica"
106910,"Lychnis coronaria"
106918,"Lychnis flos-cuculi"
718378,"Lychnis flos-cuculi subsp. flos-cuculi"
106919,"Lychnis flos-jovis"
650843,"Lychnothamnus"
650844,"Lychnothamnus barbatus"
650846,"Lychnothamnus barbatus f. spinosus"
628233,"Lycianthes"
717299,"Lycianthes rantonnetii"
884983,"Lyciinae"
194328,"Lycium"
106964,"Lycium afrum"
106965,"Lycium barbarum"
106966,"Lycium chinense"
106969,"Lycium europaeum"
966301,"Lycium ferocissimum"
972328,"Lycopinae"
187172,"Lycopodiaceae"
187171,"Lycopodiales"
194336,"Lycopodiella"
106993,"Lycopodiella inundata"
845652,"Lycopodielloideae"
593977,"Lycopodiidae"
845653,"Lycopodioideae"
922881,"Lycopodiophyta"
194337,"Lycopodium"
107003,"Lycopodium clavatum"
606935,"Lycopsis"
107027,"Lycopsis arvensis"
107032,"Lycopsis orientalis"
194338,"Lycopus"
107038,"Lycopus europaeus"
107039,"Lycopus exaltatus"
888831,"Lygeeae"
606936,"Lygeum"
717300,"Lygeum spartum"
907450,"Lyonieae"
606937,"Lysichiton"
610602,"Lysichiton americanus"
194360,"Lysimachia"
610909,"Lysimachia arvensis"
107057,"Lysimachia ciliata"
107061,"Lysimachia ephemerum"
610911,"Lysimachia europaea"
706505,"Lysimachia foemina"
107066,"Lysimachia linum-stellatum"
1021462,"Lysimachia loeflingii"
610907,"Lysimachia maritima"
610910,"Lysimachia minima"
610912,"Lysimachia monelli"
107072,"Lysimachia nemorum"
107073,"Lysimachia nummularia"
107077,"Lysimachia punctata"
1021454,"Lysimachia talaverae"
107085,"Lysimachia tenella"
107086,"Lysimachia thyrsiflora"
610908,"Lysimachia tyrrhenia"
107090,"Lysimachia vulgaris"
717301,"Lysimachia x intermedia"
187363,"Lythraceae"
921314,"Lythroideae"
194362,"Lythrum"
107097,"Lythrum borysthenicum"
107106,"Lythrum hyssopifolia"
107108,"Lythrum junceum"
610997,"Lythrum lineare"
107115,"Lythrum portula"
107117,"Lythrum salicaria"
107122,"Lythrum thesioides"
107123,"Lythrum thymifolia"
107125,"Lythrum tribracteatum"
920229,"Machaerantherinae"
606938,"Macleaya"
1019642,"Macleaya x kewensis"
194369,"Maclura"
107130,"Maclura pomifera"
918916,"Maclura sect. Maclura"
918702,"Maclureae"
715568,"Macrochloa"
107131,"Macrochloa tenacissima"
718379,"Macrochloa tenacissima subsp. tenacissima"
194413,"Madia"
107136,"Madia sativa"
919495,"Madieae"
920210,"Madiinae"
194420,"Magnolia"
107139,"Magnolia denudata"
107141,"Magnolia grandiflora"
107142,"Magnolia hypoleuca"
107143,"Magnolia kobus"
107144,"Magnolia liliiflora"
107147,"Magnolia sieboldii"
107148,"Magnolia stellata"
159726,"Magnolia virginiana"
1015184,"Magnolia x soulangeana"
187293,"Magnoliaceae"
593933,"Magnoliales"
593931,"Magnolianae"
544444,"Magnoliidae"
1015182,"Magnolioideae"
194421,"Magydaris"
107152,"Magydaris pastinacea"
194424,"Maianthemum"
107158,"Maianthemum bifolium"
715567,"Maillea"
161926,"Maillea crypsoides"
968332,"Maireana"
968333,"Maireana villosa"
975621,"Majovskya"
975652,"Majovskya x ambigua"
606939,"Malabaila"
610619,"Malabaila secacul"
839842,"Malaxideae"
839877,"Malaxidinae"
194434,"Malcolmia"
107176,"Malcolmia africana"
717302,"Malcolmia arenaria"
107183,"Malcolmia flexuosa"
107185,"Malcolmia littorea"
107190,"Malcolmia ramosissima"
606940,"Malephora"
610627,"Malephora crocea"
968335,"Malephora lutea"
194439,"Malope"
107197,"Malope malacoides"
107200,"Malope trifida"
544897,"Malpighiales"
194444,"Malus"
107203,"Malus baccata"
107207,"Malus domestica"
107208,"Malus floribunda"
107209,"Malus hupehensis"
107214,"Malus sieboldii"
107216,"Malus spectabilis"
107217,"Malus sylvestris"
932896,"Malus x arnoldiana"
107221,"Malus x purpurea"
194445,"Malva"
107224,"Malva alcea"
107233,"Malva arborea"
107243,"Malva cretica"
137569,"Malva cretica subsp. althaeoides"
137571,"Malva cretica subsp. cretica"
611016,"Malva durieui"
966256,"Malva longiflora"
107282,"Malva moschata"
717790,"Malva multiflora"
107284,"Malva neglecta"
107286,"Malva nicaeensis"
107290,"Malva olbia"
107295,"Malva parviflora"
107302,"Malva punctata"
107303,"Malva pusilla"
107313,"Malva setigera"
717791,"Malva subovata"
107318,"Malva sylvestris"
107321,"Malva thuringiaca"
107323,"Malva tournefortiana"
717304,"Malva trimestris"
928504,"Malva unguiculata"
107324,"Malva verticillata"
107330,"Malva x adulterina"
717792,"Malva x clementii"
107336,"Malva x inodora"
107337,"Malva x intermedia"
107338,"Malva x littoralis"
107339,"Malva x zoernigii"
187344,"Malvaceae"
187342,"Malvales"
843950,"Malveae"
606941,"Malvella"
610628,"Malvella leprosa"
843949,"Malvoideae"
955011,"Mamiella"
955012,"Mamiella gilva"
830363,"Mamiellaceae"
830362,"Mamiellales"
830361,"Mamiellophyceae"
194450,"Mannia"
6155,"Mannia androgyna"
786439,"Mannia californica"
786440,"Mannia controversa"
792003,"Mannia controversa subsp. controversa"
6157,"Mannia fragrans"
786441,"Mannia gracilis"
436529,"Mannia pilosa"
6159,"Mannia triandra"
194452,"Mantisalca"
